Time (s),Paw (cmH2O),Flow (l/min),Volume (ml),Vt (ml),Ti (s),RR (/min),PEEP (cmH2O)
1586740353.60564,8.8311767578125,-0.0823974609375,0.0,200.0,1.2,18,5
1586740353.655909,8.8311767578125,-0.0823974609375,0.0,200.0,1.2,18,5
1586740353.706235,8.8311767578125,-0.054931640625,0.0,200.0,1.2,18,5
1586740353.756587,8.8018798828125,-0.1373291015625,0.0,200.0,1.2,18,5
1586740353.805867,8.8018798828125,-0.0274658203125,0.0,200.0,1.2,18,5
1586740353.856259,8.7744140625,-0.054931640625,0.0,200.0,1.2,18,5
1586740353.9056551,8.7744140625,0.0,0.0,200.0,1.2,18,5
1586740353.955942,8.7744140625,0.0,0.0,200.0,1.2,18,5
1586740354.006186,8.7744140625,-0.0274658203125,0.0,200.0,1.2,18,5
1586740354.056319,11.6693115234375,41.8304443359375,1.953125,200.0,1.2,18,5
1586740354.10659,13.5736083984375,47.05810546875,13.19580078125,200.0,1.2,18,5
1586740354.1558578,15.179443359375,48.4405517578125,26.2451171875,200.0,1.2,18,5
1586740354.2061288,16.7669677734375,47.222900390625,39.9658203125,200.0,1.2,18,5
1586740354.256486,18.25927734375,48.6053466796875,53.7841796875,200.0,1.2,18,5
1586740354.3057961,19.7442626953125,49.5208740234375,67.54150390625,200.0,1.2,18,5
1586740354.355846,21.3226318359375,49.493408203125,81.60400390625,200.0,1.2,18,5
1586740354.406286,22.694091796875,50.4638671875,95.3857421875,200.0,1.2,18,5
1586740354.456529,24.1973876953125,47.05810546875,108.9599609375,200.0,1.2,18,5
1586740354.505894,25.6640625,51.177978515625,123.0224609375,200.0,1.2,18,5
1586740354.556179,27.12890625,48.52294921875,136.9873046875,200.0,1.2,18,5
1586740354.606407,28.5845947265625,50.372314453125,150.8056640625,200.0,1.2,18,5
1586740354.655649,30.106201171875,47.8271484375,165.185546875,200.0,1.2,18,5
1586740354.705994,31.5069580078125,49.5758056640625,178.96728515625,200.0,1.2,18,5
1586740354.7558951,30.76904296875,25.726318359375,192.27294921875,200.0,1.2,18,5
1586740354.8061519,29.6502685546875,-5.145263671875,194.4580078125,200.0,1.2,18,5
1586740354.8564842,29.2950439453125,0.10986328125,194.34814453125,200.0,1.2,18,5
1586740354.9057522,29.50927734375,0.0274658203125,194.23828125,200.0,1.2,18,5
1586740354.956011,29.3792724609375,-0.1373291015625,194.23828125,200.0,1.2,18,5
1586740355.00624,29.3499755859375,-0.0274658203125,194.2138671875,200.0,1.2,18,5
1586740355.0560179,29.267578125,-0.10986328125,194.20166015625,200.0,1.2,18,5
1586740355.106306,29.267578125,0.0,194.189453125,200.0,1.2,18,5
1586740355.155661,29.2108154296875,-0.0274658203125,194.17724609375,200.0,1.2,18,5
1586740355.2060301,29.2108154296875,0.0274658203125,194.1650390625,200.0,1.2,18,5
1586740355.25636,23.89892578125,-23.9501953125,193.29833984375,200.0,1.2,18,5
1586740355.304917,16.2908935546875,-104.9652099609375,169.04296875,200.0,1.2,18,5
1586740355.3562722,15.2911376953125,-92.2943115234375,143.37158203125,200.0,1.2,18,5
1586740355.406548,14.4049072265625,-79.119873046875,121.22802734375,200.0,1.2,18,5
1586740355.454883,13.377685546875,-67.0074462890625,103.06396484375,200.0,1.2,18,5
1586740355.5061738,12.23876953125,-54.5562744140625,87.98828125,200.0,1.2,18,5
1586740355.556416,13.90869140625,-58.5662841796875,74.169921875,200.0,1.2,18,5
1586740355.605669,13.9654541015625,-48.6053466796875,62.5,200.0,1.2,18,5
1586740355.655943,13.9654541015625,-26.165771484375,52.197265625,200.0,1.2,18,5
1586740355.70657,12.1270751953125,-29.2694091796875,42.822265625,200.0,1.2,18,5
1586740355.7558458,9.4647216796875,-35.41259765625,34.06982421875,200.0,1.2,18,5
1586740355.806081,7.5604248046875,-29.5989990234375,26.85546875,200.0,1.2,18,5
1586740355.8563268,9.68994140625,-9.5123291015625,21.3134765625,200.0,1.2,18,5
1586740355.905654,10.576171875,-11.5631103515625,17.66357421875,200.0,1.2,18,5
1586740355.9560142,9.9884033203125,-3.094482421875,15.7470703125,200.0,1.2,18,5
1586740356.005383,9.605712890625,-0.8514404296875,14.88037109375,200.0,1.2,18,5
1586740356.0556731,9.7174072265625,-0.54931640625,14.7705078125,200.0,1.2,18,5
1586740356.105112,9.774169921875,0.054931640625,14.75830078125,200.0,1.2,18,5
1586740356.156301,9.8016357421875,0.054931640625,14.74609375,200.0,1.2,18,5
1586740356.206599,9.8583984375,-0.1373291015625,14.73388671875,200.0,1.2,18,5
1586740356.25563,9.8583984375,-0.0274658203125,14.7216796875,200.0,1.2,18,5
1586740356.3059719,9.8858642578125,-0.054931640625,14.7216796875,200.0,1.2,18,5
1586740356.356203,9.913330078125,-0.0823974609375,14.70947265625,200.0,1.2,18,5
1586740356.406516,9.913330078125,0.054931640625,14.697265625,200.0,1.2,18,5
1586740356.4557629,9.9884033203125,-0.10986328125,14.697265625,200.0,1.2,18,5
1586740356.506015,9.9609375,-0.1922607421875,14.68505859375,200.0,1.2,18,5
1586740356.556376,9.9609375,-0.054931640625,14.66064453125,200.0,1.2,18,5
1586740356.605846,9.9609375,-0.1373291015625,14.6484375,200.0,1.2,18,5
1586740356.655155,10.015869140625,-0.0823974609375,14.6484375,200.0,1.2,18,5
1586740356.7064471,9.9884033203125,-0.10986328125,14.63623046875,200.0,1.2,18,5
1586740356.755898,9.9609375,-0.10986328125,14.6240234375,200.0,1.2,18,5
1586740356.806092,9.9884033203125,-0.0274658203125,14.61181640625,200.0,1.2,18,5
1586740356.855372,9.9884033203125,-0.054931640625,14.599609375,200.0,1.2,18,5
1586740356.905716,9.9884033203125,0.0,14.58740234375,200.0,1.2,18,5
1586740356.955979,10.015869140625,0.0274658203125,14.58740234375,200.0,1.2,18,5
1586740357.006258,9.9884033203125,-0.054931640625,14.58740234375,200.0,1.2,18,5
1586740357.055763,9.9884033203125,-0.054931640625,14.56298828125,200.0,1.2,18,5
1586740357.10597,10.015869140625,-0.0823974609375,14.55078125,200.0,1.2,18,5
1586740357.156351,10.015869140625,0.0,14.53857421875,200.0,1.2,18,5
1586740357.206621,10.045166015625,-0.10986328125,14.5263671875,200.0,1.2,18,5
1586740357.255994,10.045166015625,0.0,14.51416015625,200.0,1.2,18,5
1586740357.306151,9.9884033203125,-0.054931640625,14.51416015625,200.0,1.2,18,5
1586740357.355741,10.015869140625,-0.10986328125,0.0,200.0,1.2,18,5
1586740357.406034,12.4346923828125,32.391357421875,5.1513671875,200.0,1.2,18,5
1586740357.456322,15.234375,49.8779296875,17.17529296875,200.0,1.2,18,5
1586740357.506643,16.9061279296875,46.307373046875,31.0302734375,200.0,1.2,18,5
1586740357.55616,18.46435546875,48.7152099609375,44.921875,200.0,1.2,18,5
1586740357.606369,19.9493408203125,53.118896484375,58.69140625,200.0,1.2,18,5
1586740357.65663,21.4892578125,49.1912841796875,73.01025390625,200.0,1.2,18,5
1586740357.7059042,22.9742431640625,49.54833984375,86.9873046875,200.0,1.2,18,5
1586740357.756493,24.41162109375,50.628662109375,100.5615234375,200.0,1.2,18,5
1586740357.805939,25.953369140625,50.9033203125,114.7705078125,200.0,1.2,18,5
1586740357.856151,27.381591796875,51.397705078125,128.64990234375,200.0,1.2,18,5
1586740357.905844,28.8739013671875,49.32861328125,142.49267578125,200.0,1.2,18,5
1586740357.9561841,30.35888671875,51.5899658203125,156.82373046875,200.0,1.2,18,5
1586740358.006485,31.805419921875,49.822998046875,170.83740234375,200.0,1.2,18,5
1586740358.055489,33.28125,48.4405517578125,184.70458984375,200.0,1.2,18,5
1586740358.1058948,30.303955078125,5.8868408203125,195.56884765625,200.0,1.2,18,5
1586740358.156161,31.1334228515625,0.32958984375,194.7998046875,200.0,1.2,18,5
1586740358.206483,30.6573486328125,-0.7415771484375,194.90966796875,200.0,1.2,18,5
1586740358.255753,30.6024169921875,0.0,194.8486328125,200.0,1.2,18,5
1586740358.305432,30.6024169921875,-0.10986328125,194.82421875,200.0,1.2,18,5
1586740358.355443,30.4998779296875,-0.1373291015625,194.81201171875,200.0,1.2,18,5
1586740358.4057322,30.4705810546875,-0.054931640625,194.78759765625,200.0,1.2,18,5
1586740358.455971,30.443115234375,-0.0823974609375,194.775390625,200.0,1.2,18,5
1586740358.5054238,30.4156494140625,-0.054931640625,194.775390625,200.0,1.2,18,5
1586740358.555424,30.3314208984375,-0.0274658203125,194.7509765625,200.0,1.2,18,5
1586740358.6058428,21.947021484375,-78.240966796875,187.24365234375,200.0,1.2,18,5
1586740358.656072,18.4368896484375,-96.0296630859375,158.87451171875,200.0,1.2,18,5
1586740358.7064362,18.175048828125,-73.7823486328125,133.447265625,200.0,1.2,18,5
1586740358.755879,17.4298095703125,-67.63916015625,112.2314453125,200.0,1.2,18,5
1586740358.806426,16.93359375,-52.5604248046875,94.07958984375,200.0,1.2,18,5
1586740358.855189,17.288818359375,-26.2481689453125,78.67431640625,200.0,1.2,18,5
1586740358.9064572,16.6259765625,-22.0733642578125,65.75927734375,200.0,1.2,18,5
1586740358.955735,15.179443359375,-20.4437255859375,54.18701171875,200.0,1.2,18,5
1586740359.005962,11.0430908203125,-41.217041015625,43.1396484375,200.0,1.2,18,5
1586740359.056204,8.9520263671875,-44.78759765625,33.349609375,200.0,1.2,18,5
1586740359.106619,7.5604248046875,-36.8499755859375,24.4873046875,200.0,1.2,18,5
1586740359.1555068,9.4647216796875,-22.0733642578125,16.97998046875,200.0,1.2,18,5
1586740359.205824,10.894775390625,-19.0887451171875,10.82763671875,200.0,1.2,18,5
1586740359.256122,10.352783203125,-10.29052734375,6.40869140625,200.0,1.2,18,5
1586740359.305522,8.8861083984375,-11.279296875,3.94287109375,200.0,1.2,18,5
1586740359.355983,9.4647216796875,-0.54931640625,2.685546875,200.0,1.2,18,5
1586740359.406204,9.605712890625,-0.384521484375,2.392578125,200.0,1.2,18,5
1586740359.456536,9.6331787109375,-0.164794921875,2.35595703125,200.0,1.2,18,5
1586740359.505897,9.6624755859375,-0.10986328125,2.34375,200.0,1.2,18,5
1586740359.556303,9.6624755859375,-0.0823974609375,2.33154296875,200.0,1.2,18,5
1586740359.606602,9.68994140625,0.0,2.3193359375,200.0,1.2,18,5
1586740359.655313,9.7174072265625,-0.054931640625,2.3193359375,200.0,1.2,18,5
1586740359.705683,9.774169921875,0.054931640625,2.30712890625,200.0,1.2,18,5
1586740359.756038,9.774169921875,-0.054931640625,2.294921875,200.0,1.2,18,5
1586740359.8062248,9.8016357421875,0.0274658203125,2.294921875,200.0,1.2,18,5
1586740359.856543,9.8016357421875,-0.054931640625,2.28271484375,200.0,1.2,18,5
1586740359.905835,9.774169921875,0.054931640625,2.2705078125,200.0,1.2,18,5
1586740359.956099,9.8016357421875,-0.0823974609375,2.25830078125,200.0,1.2,18,5
1586740360.006424,9.8016357421875,-0.0274658203125,2.24609375,200.0,1.2,18,5
1586740360.056622,9.8016357421875,0.0274658203125,2.23388671875,200.0,1.2,18,5
1586740360.104843,9.8016357421875,0.054931640625,2.23388671875,200.0,1.2,18,5
1586740360.15613,9.8291015625,-0.054931640625,2.2216796875,200.0,1.2,18,5
1586740360.2058592,9.8291015625,-0.054931640625,2.20947265625,200.0,1.2,18,5
1586740360.2562912,9.8583984375,-0.054931640625,2.197265625,200.0,1.2,18,5
1586740360.306638,9.8858642578125,0.0,2.18505859375,200.0,1.2,18,5
1586740360.3553228,9.8858642578125,0.0274658203125,2.1728515625,200.0,1.2,18,5
1586740360.405764,9.8583984375,0.0,2.16064453125,200.0,1.2,18,5
1586740360.455253,9.8858642578125,-0.0823974609375,2.16064453125,200.0,1.2,18,5
1586740360.50579,9.8291015625,-0.054931640625,2.1484375,200.0,1.2,18,5
1586740360.556274,9.8583984375,0.0274658203125,2.1240234375,200.0,1.2,18,5
1586740360.606666,9.8858642578125,0.0,2.1240234375,200.0,1.2,18,5
1586740360.656157,9.8858642578125,-0.0274658203125,2.11181640625,200.0,1.2,18,5
1586740360.706626,11.15478515625,2.23388671875,0.0244140625,200.0,1.2,18,5
1586740360.756154,13.8812255859375,43.76220703125,8.7158203125,200.0,1.2,18,5
1586740360.805727,15.7489013671875,51.8463134765625,21.86279296875,200.0,1.2,18,5
1586740360.855426,17.3162841796875,50.3997802734375,35.43701171875,200.0,1.2,18,5
1586740360.9057548,18.80126953125,49.4110107421875,49.15771484375,200.0,1.2,18,5
1586740360.9560032,20.3411865234375,47.4151611328125,63.2568359375,200.0,1.2,18,5
1586740361.006284,21.7987060546875,49.3560791015625,77.05078125,200.0,1.2,18,5
1586740361.0565991,23.3843994140625,52.03857421875,90.9912109375,200.0,1.2,18,5
1586740361.105812,24.8602294921875,50.3448486328125,105.1025390625,200.0,1.2,18,5
1586740361.156072,26.260986328125,55.499267578125,119.05517578125,200.0,1.2,18,5
1586740361.206323,27.7349853515625,48.9898681640625,132.55615234375,200.0,1.2,18,5
1586740361.256612,29.23828125,49.127197265625,146.8017578125,200.0,1.2,18,5
1586740361.3059788,30.7415771484375,51.507568359375,160.90087890625,200.0,1.2,18,5
1586740361.355347,32.2174072265625,47.0855712890625,174.7802734375,200.0,1.2,18,5
1586740361.4062731,33.6639404296875,52.0111083984375,188.96484375,200.0,1.2,18,5
1586740361.456498,30.2197265625,-4.0924072265625,195.0439453125,200.0,1.2,18,5
1586740361.505761,30.6866455078125,1.35498046875,194.44580078125,200.0,1.2,18,5
1586740361.556098,30.6866455078125,-0.494384765625,194.4091796875,200.0,1.2,18,5
1586740361.6065018,30.4998779296875,-0.2197265625,194.4091796875,200.0,1.2,18,5
1586740361.656599,30.4705810546875,0.0,194.37255859375,200.0,1.2,18,5
1586740361.706341,30.443115234375,-0.10986328125,194.3603515625,200.0,1.2,18,5
1586740361.756625,30.3863525390625,-0.0823974609375,194.34814453125,200.0,1.2,18,5
1586740361.805896,30.35888671875,-0.1373291015625,194.3359375,200.0,1.2,18,5
1586740361.8561852,30.3314208984375,0.0274658203125,194.3115234375,200.0,1.2,18,5
1586740361.906435,30.1904296875,-0.3021240234375,194.287109375,200.0,1.2,18,5
1586740361.955791,19.3798828125,-86.09619140625,178.30810546875,200.0,1.2,18,5
1586740362.006065,17.4847412109375,-95.086669921875,150.32958984375,200.0,1.2,18,5
1586740362.056462,16.6827392578125,-74.4781494140625,126.611328125,200.0,1.2,18,5
1586740362.1065862,16.2432861328125,-65.7623291015625,106.45751953125,200.0,1.2,18,5
1586740362.155849,14.0020751953125,-67.9962158203125,89.05029296875,200.0,1.2,18,5
1586740362.2061691,12.85400390625,-61.8896484375,75.20751953125,200.0,1.2,18,5
1586740362.256475,11.575927734375,-59.0606689453125,63.1103515625,200.0,1.2,18,5
1586740362.305784,8.7469482421875,-46.47216796875,51.55029296875,200.0,1.2,18,5
1586740362.356011,7.9632568359375,-36.3739013671875,41.162109375,200.0,1.2,18,5
1586740362.406098,8.448486328125,-28.1890869140625,32.2021484375,200.0,1.2,18,5
1586740362.456453,11.7242431640625,-21.8536376953125,23.7060546875,200.0,1.2,18,5
1586740362.5058959,11.4349365234375,-21.49658203125,16.76025390625,200.0,1.2,18,5
1586740362.555296,8.924560546875,-19.5281982421875,10.92529296875,200.0,1.2,18,5
1586740362.606559,8.7469482421875,-9.92431640625,6.79931640625,200.0,1.2,18,5
1586740362.6555798,9.521484375,-3.84521484375,5.126953125,200.0,1.2,18,5
1586740362.705709,9.68994140625,0.164794921875,4.55322265625,200.0,1.2,18,5
1586740362.756027,9.6331787109375,-0.0823974609375,4.50439453125,200.0,1.2,18,5
1586740362.805978,9.6331787109375,-0.2197265625,4.4921875,200.0,1.2,18,5
1586740362.8563268,9.6331787109375,-0.0823974609375,4.47998046875,200.0,1.2,18,5
1586740362.906548,9.7174072265625,-0.054931640625,4.47998046875,200.0,1.2,18,5
1586740362.955948,9.744873046875,0.0274658203125,4.4677734375,200.0,1.2,18,5
1586740363.006252,9.744873046875,-0.054931640625,4.4677734375,200.0,1.2,18,5
1586740363.0565891,9.744873046875,0.0,4.45556640625,200.0,1.2,18,5
1586740363.105813,9.8016357421875,0.0274658203125,4.443359375,200.0,1.2,18,5
1586740363.156055,9.8016357421875,-0.0823974609375,4.43115234375,200.0,1.2,18,5
1586740363.206327,9.744873046875,0.0,4.4189453125,200.0,1.2,18,5
1586740363.256581,9.8016357421875,-0.10986328125,4.40673828125,200.0,1.2,18,5
1586740363.305845,9.8291015625,-0.0823974609375,4.40673828125,200.0,1.2,18,5
1586740363.356089,9.8291015625,-0.0274658203125,4.39453125,200.0,1.2,18,5
1586740363.4063418,9.8291015625,0.0274658203125,4.39453125,200.0,1.2,18,5
1586740363.456585,9.8583984375,0.0274658203125,4.38232421875,200.0,1.2,18,5
1586740363.505038,9.8291015625,-0.0823974609375,4.3701171875,200.0,1.2,18,5
1586740363.5559008,9.8291015625,-0.0823974609375,4.3701171875,200.0,1.2,18,5
1586740363.606286,9.8583984375,-0.0274658203125,4.35791015625,200.0,1.2,18,5
1586740363.656106,9.8583984375,-0.0823974609375,4.35791015625,200.0,1.2,18,5
1586740363.706301,9.8583984375,-0.054931640625,4.345703125,200.0,1.2,18,5
1586740363.75645,9.8858642578125,-0.054931640625,4.33349609375,200.0,1.2,18,5
1586740363.806048,9.8583984375,0.0274658203125,4.3212890625,200.0,1.2,18,5
1586740363.85643,9.8291015625,-0.0274658203125,4.30908203125,200.0,1.2,18,5
1586740363.9059079,9.8583984375,0.0823974609375,4.30908203125,200.0,1.2,18,5
1586740363.955981,9.8583984375,0.0274658203125,4.296875,200.0,1.2,18,5
1586740364.0063732,9.8583984375,-0.0823974609375,0.0,200.0,1.2,18,5
1586740364.056559,12.9107666015625,39.2303466796875,1.62353515625,200.0,1.2,18,5
1586740364.105932,14.571533203125,46.307373046875,12.9638671875,200.0,1.2,18,5
1586740364.1556401,16.2432861328125,52.587890625,26.11083984375,200.0,1.2,18,5
1586740364.206265,17.7740478515625,48.5504150390625,39.46533203125,200.0,1.2,18,5
1586740364.256524,19.324951171875,51.5899658203125,53.7353515625,200.0,1.2,18,5
1586740364.306556,20.7989501953125,45.172119140625,67.44384765625,200.0,1.2,18,5
1586740364.3560598,22.2564697265625,49.5758056640625,81.14013671875,200.0,1.2,18,5
1586740364.4064472,23.8055419921875,50.68359375,95.3857421875,200.0,1.2,18,5
1586740364.4565382,25.2337646484375,47.1405029296875,109.2041015625,200.0,1.2,18,5
1586740364.506588,26.6986083984375,49.3011474609375,122.98583984375,200.0,1.2,18,5
1586740364.5561962,28.1744384765625,48.96240234375,137.1337890625,200.0,1.2,18,5
1586740364.6065679,29.593505859375,49.0447998046875,150.7080078125,200.0,1.2,18,5
1586740364.655939,31.0784912109375,52.03857421875,164.5263671875,200.0,1.2,18,5
1586740364.7061608,32.5341796875,52.4505615234375,178.67431640625,200.0,1.2,18,5
1586740364.756512,32.2723388671875,45.1995849609375,192.63916015625,200.0,1.2,18,5
1586740364.806558,30.7415771484375,-6.6375732421875,194.9951171875,200.0,1.2,18,5
1586740364.8557389,30.4998779296875,0.3570556640625,194.775390625,200.0,1.2,18,5
1586740364.90507,30.6866455078125,0.0823974609375,194.66552734375,200.0,1.2,18,5
1586740364.9563,30.545654296875,-0.10986328125,194.66552734375,200.0,1.2,18,5
1586740365.006515,30.4998779296875,0.0,194.64111328125,200.0,1.2,18,5
1586740365.0565162,30.4705810546875,-0.0823974609375,194.62890625,200.0,1.2,18,5
1586740365.106522,30.4156494140625,-0.1373291015625,194.6044921875,200.0,1.2,18,5
1586740365.154963,30.3863525390625,-0.0274658203125,194.59228515625,200.0,1.2,18,5
1586740365.205639,30.35888671875,-0.1373291015625,194.580078125,200.0,1.2,18,5
1586740365.2560341,24.74853515625,-18.8873291015625,193.85986328125,200.0,1.2,18,5
1586740365.3060238,16.8218994140625,-110.99853515625,168.1396484375,200.0,1.2,18,5
1586740365.356261,15.692138671875,-99.2340087890625,141.69921875,200.0,1.2,18,5
1586740365.406524,14.8333740234375,-85.4827880859375,118.78662109375,200.0,1.2,18,5
1586740365.456529,14.1796875,-70.513916015625,98.9501953125,200.0,1.2,18,5
1586740365.505732,12.9656982421875,-59.5916748046875,82.763671875,200.0,1.2,18,5
1586740365.5554838,11.7535400390625,-47.3876953125,69.59228515625,200.0,1.2,18,5
1586740365.6065059,13.5736083984375,-49.6856689453125,57.14111328125,200.0,1.2,18,5
1586740365.656499,13.76953125,-40.5029296875,46.05712890625,200.0,1.2,18,5
1586740365.7065,13.76953125,-24.42626953125,36.07177734375,200.0,1.2,18,5
1586740365.756551,11.546630859375,-27.35595703125,27.0263671875,200.0,1.2,18,5
1586740365.805922,8.7744140625,-33.4442138671875,18.93310546875,200.0,1.2,18,5
1586740365.856317,7.1868896484375,-29.022216796875,12.3291015625,200.0,1.2,18,5
1586740365.906167,9.6624755859375,-8.8531494140625,6.89697265625,200.0,1.2,18,5
1586740365.956413,10.3253173828125,-8.23974609375,3.7109375,200.0,1.2,18,5
1586740366.00654,9.5489501953125,-2.288818359375,2.42919921875,200.0,1.2,18,5
1586740366.056541,9.521484375,0.274658203125,2.06298828125,200.0,1.2,18,5
1586740366.1060731,9.5782470703125,-0.054931640625,2.03857421875,200.0,1.2,18,5
1586740366.156343,9.605712890625,-0.0274658203125,2.0263671875,200.0,1.2,18,5
1586740366.20676,9.6331787109375,0.0,2.0263671875,200.0,1.2,18,5
1586740366.256143,9.6624755859375,0.054931640625,2.01416015625,200.0,1.2,18,5
1586740366.306457,9.68994140625,0.0,2.01416015625,200.0,1.2,18,5
1586740366.3564942,9.68994140625,-0.10986328125,2.001953125,200.0,1.2,18,5
